url_path,views_total,views_unique
/CBICA/DLICV,3,2
/CBICA/DLICV/tree/dc8eb5c5ab1dbef67128f1e8734dd9ba44e18ad7,1,1
/CBICA/DLICV/tree/spiros-dev-2,1,1
