url_path,views_total,views_unique
/CBICA/DLICV,24,9
/CBICA/DLICV/tree/main/DLICV,7,2
/CBICA/DLICV/tree/main/.github/workflows,3,2
/CBICA/DLICV/tree/main/tests,2,2
/CBICA/DLICV/blob/main/DLICV/.gitattributes,1,1
/CBICA/DLICV/blob/main/DLICV/__main__.py,1,1
/CBICA/DLICV/issues,1,1
/CBICA/DLICV/tree/main,1,1
