url_path,views_total,views_unique
/CBICA/DLICV,21,8
/CBICA/DLICV/pulls,5,2
/CBICA/DLICV/pull/11,4,1
/CBICA/DLICV/pull/11/files,2,1
/CBICA/DLICV/blob/main/Dockerfile,1,1
/CBICA/DLICV/blob/main/README.md,1,1
/CBICA/DLICV/commit/a26993672e946edebc307e8ff3f2ce6999d6b4da,1,1
/CBICA/DLICV/pulse,1,1
/CBICA/DLICV/releases,1,1
